Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
4/22/2016,4,4,1,5,7,5,1,1,5,8,3,1,10,6,10,9,8,4,4,8,21 to 35,Female,58
4/27/2016,3,4,0,2,2,10,5,1,9,5,1,8,3,5,0,3,5,3,1,2,51 or more,Female,58
4/28/2016,2,3,5,3,4,5,5,0,5,4,7,1,0,6,2,4,7,6,5,2,36 to 50,Male,58
5/5/2016,3,1,5,3,7,2,1,3,8,4,1,2,2,7,3,1,6,5,2,2,21 to 35,Male,58
5/16/2016,5,3,6,0,4,6,3,1,7,3,1,6,2,7,0,7,8,3,1,5,36 to 50,Male,58
5/25/2016,0,5,3,5,6,8,1,0,6,2,1,2,5,6,10,3,10,9,2,10,21 to 35,Female,58
6/2/2016,2,5,4,0,5,10,0,2,6,3,3,3,4,7,0,7,7,3,1,10,Less than 20,Female,58
6/16/2016,2,1,3,2,7,6,0,0,10,8,0,5,0,8,0,0,5,1,0,2,51 or more,Female,58
7/14/2016,3,5,2,3,10,4,1,2,8,1,2,5,0,7,0,10,5,10,5,5,21 to 35,Female,58
7/16/2016,1,2,3,4,10,5,0,0,5,4,4,3,0,5,5,2,8,3,2,10,36 to 50,Male,58
7/16/2016,1,4,1,5,5,6,2,1,7,6,7,6,2,10,5,3,10,0,0,1,21 to 35,Female,58
8/11/2016,1,4,4,6,10,10,7,2,5,5,1,7,1,6,10,0,5,1,0,1,36 to 50,Female,58
8/20/2016,1,4,3,4,2,4,1,1,7,3,3,4,2,6,3,2,10,7,3,6,21 to 35,Male,58
8/21/2016,3,4,10,10,4,4,1,0,9,5,2,4,1,7,10,7,8,4,2,5,21 to 35,Female,58
8/30/2016,0,5,10,2,10,10,2,0,10,2,1,4,0,6,10,7,5,10,1,7,36 to 50,Female,58
9/15/2016,1,4,0,2,5,3,1,0,10,7,3,8,2,5,0,8,9,7,3,4,21 to 35,Female,58
10/22/2016,1,3,1,4,4,5,1,3,8,3,0,5,0,7,1,1,10,2,1,8,21 to 35,Male,58
11/3/2016,2,4,4,3,3,10,3,1,9,3,3,6,2,7,8,5,6,5,2,6,36 to 50,Male,58
11/15/2016,5,5,8,2,6,10,0,1,5,3,0,2,0,8,0,10,10,1,2,10,21 to 35,Female,58
11/20/2016,2,3,7,3,3,5,2,3,6,8,2,7,1,5,8,1,7,3,2,4,51 or more,Female,58
12/19/2016,3,2,6,10,3,4,5,0,10,5,1,2,0,6,10,7,9,3,3,7,21 to 35,Male,58
12/27/2016,5,3,2,5,1,3,2,1,9,9,6,10,0,8,10,10,6,4,1,9,36 to 50,Female,58
1/8/2017,5,3,1,2,2,10,4,1,7,3,2,9,3,4,10,3,8,3,0,10,36 to 50,Male,58
1/12/2017,5,4,2,4,7,10,2,0,7,8,3,5,1,7,0,10,5,3,1,2,36 to 50,Female,58
1/14/2017,3,2,2,3,2,2,0,0,5,0,0,8,0,8,0,2,10,8,1,10,51 or more,Female,58
1/14/2017,1,3,1,1,1,2,3,0,7,5,2,10,1,7,5,0,9,5,1,10,21 to 35,Male,58
1/20/2017,5,3,4,3,4,6,0,2,7,7,3,4,1,8,10,3,10,3,1,6,36 to 50,Female,58
1/26/2017,3,3,2,8,4,10,4,3,7,6,2,6,0,7,10,6,7,5,0,3,21 to 35,Male,58
1/27/2017,1,0,2,8,2,7,2,1,6,1,1,6,2,7,1,2,5,2,1,7,21 to 35,Male,58
1/29/2017,3,3,3,3,1,3,0,2,5,4,2,7,3,7,0,1,7,3,6,3,21 to 35,Male,58
2/5/2017,1,1,3,0,4,2,3,5,6,2,1,2,0,9,0,2,10,3,0,10,Less than 20,Female,58
2/23/2017,2,1,5,3,3,6,0,5,8,5,1,4,0,5,0,1,8,2,0,3,21 to 35,Male,58
3/11/2017,0,2,5,4,4,3,4,2,6,2,0,4,0,8,0,0,9,6,0,3,21 to 35,Male,58
3/19/2017,4,4,4,1,5,4,2,1,9,5,0,4,2,6,2,3,10,5,1,4,51 or more,Male,58
3/21/2017,2,3,0,0,0,4,0,0,8,7,1,1,0,9,0,1,8,10,2,10,21 to 35,Male,58
4/2/2017,1,2,2,5,3,5,4,1,7,2,4,6,2,7,10,3,7,6,8,3,51 or more,Female,58
4/6/2017,1,4,0,5,2,5,2,5,10,0,4,6,6,8,10,2,7,8,3,2,21 to 35,Female,58
4/11/2017,2,4,1,4,3,5,2,5,7,7,4,2,1,7,3,1,5,6,1,4,21 to 35,Female,58
4/14/2017,3,3,4,6,2,10,6,0,9,0,2,1,1,7,6,4,9,3,4,4,21 to 35,Male,58
4/16/2017,0,5,3,3,4,2,0,3,5,4,4,3,0,10,5,3,10,10,0,10,21 to 35,Male,58
4/17/2017,2,1,2,5,3,4,3,1,9,5,1,1,0,8,3,1,6,3,5,5,21 to 35,Male,58
5/4/2017,1,5,0,4,10,5,2,5,8,0,2,6,0,7,0,4,8,5,1,3,36 to 50,Female,58
5/25/2017,3,5,3,3,0,4,0,1,9,10,1,6,0,9,0,2,6,0,0,10,51 or more,Female,58
5/28/2017,2,5,2,3,0,10,0,0,7,7,3,7,2,6,0,3,9,4,0,4,21 to 35,Female,58
6/15/2017,4,4,3,6,4,10,2,4,5,3,2,5,1,9,10,10,5,6,3,10,Less than 20,Female,58
6/19/2017,2,5,1,3,2,2,2,2,6,5,3,4,10,8,0,1,5,2,3,4,36 to 50,Male,58
7/10/2017,1,5,4,4,2,3,5,1,5,5,2,5,5,5,0,9,5,5,5,10,21 to 35,Male,58
7/11/2017,1,3,6,3,2,10,1,0,9,8,2,5,5,6,10,3,7,4,2,3,21 to 35,Male,58
7/13/2017,4,2,5,10,5,5,3,1,9,2,0,5,0,6,5,1,6,5,0,0,36 to 50,Female,58
8/3/2017,0,3,1,3,10,8,2,2,7,2,2,2,1,4,0,2,8,2,5,4,21 to 35,Male,58
8/9/2017,0,5,1,9,0,10,1,0,10,2,2,10,2,5,1,8,9,0,3,8,21 to 35,Male,58
8/11/2017,1,3,1,10,4,7,1,4,6,5,0,5,7,7,10,7,10,3,0,7,36 to 50,Female,58
9/19/2017,0,2,3,4,3,3,3,1,5,7,1,4,3,8,0,2,10,3,3,1,21 to 35,Female,58
10/31/2017,4,2,1,4,2,4,9,3,9,3,0,1,1,8,0,7,9,3,0,6,36 to 50,Female,58
11/22/2017,1,3,3,4,2,3,2,0,9,8,1,9,3,7,0,8,6,2,1,8,36 to 50,Male,58
12/7/2017,5,4,1,3,4,4,4,0,8,3,1,10,5,5,0,6,8,4,0,3,21 to 35,Male,58
12/12/2017,3,2,5,2,2,1,6,0,10,3,4,5,5,8,5,5,5,1,3,7,21 to 35,Female,58
1/23/2018,3,1,8,2,5,2,1,0,10,1,1,4,0,7,0,1,8,3,2,3,36 to 50,Male,58
3/24/2018,0,2,9,3,1,2,2,0,6,5,0,7,3,6,0,1,10,3,0,4,36 to 50,Female,58
5/7/2018,2,0,0,2,0,10,0,0,5,6,1,2,2,8,0,0,7,3,0,10,21 to 35,Male,58
5/27/2018,2,4,1,3,6,2,3,4,5,7,0,8,0,6,0,3,7,6,0,5,51 or more,Male,58
5/29/2018,2,4,3,5,6,3,5,2,8,9,6,5,0,8,10,4,9,0,1,4,51 or more,Female,58
5/29/2018,1,4,2,4,2,5,2,0,9,3,2,4,1,8,0,0,6,7,4,2,21 to 35,Male,58
6/5/2018,1,3,4,3,0,8,2,0,8,8,2,6,2,8,4,0,6,4,0,3,21 to 35,Female,58
7/19/2018,3,1,1,3,5,3,3,2,10,2,2,3,8,7,10,3,7,5,1,7,21 to 35,Female,58
8/8/2018,1,3,10,4,2,5,4,0,10,3,2,7,4,6,10,0,8,4,0,1,Less than 20,Male,58
8/12/2018,2,1,5,3,0,2,0,0,9,7,1,8,0,7,0,1,7,4,0,5,51 or more,Female,58
8/12/2018,2,2,3,1,2,4,0,3,9,10,7,3,5,7,3,1,5,2,0,1,51 or more,Female,58
8/13/2018,3,4,2,1,1,10,0,2,6,3,1,9,5,9,0,5,6,2,1,6,Less than 20,Female,58
8/15/2018,2,1,2,2,2,3,3,2,7,7,2,7,5,7,5,5,5,8,2,3,21 to 35,Female,58
8/21/2018,1,5,2,1,0,5,4,2,8,10,1,5,0,9,0,7,10,2,0,10,36 to 50,Male,58
8/24/2018,2,3,5,1,4,4,0,5,9,0,0,10,10,5,7,1,9,0,2,3,Less than 20,Male,58
8/28/2018,1,4,1,2,9,10,0,4,5,2,1,7,0,5,7,7,10,8,1,10,36 to 50,Female,58
9/4/2018,2,4,5,6,2,5,0,1,5,2,4,2,0,6,0,3,6,7,2,10,51 or more,Male,58
9/16/2018,2,1,2,6,1,2,1,1,10,3,2,3,5,6,3,0,9,2,0,7,36 to 50,Male,58
10/12/2018,1,3,3,4,3,5,1,1,10,4,1,6,1,7,1,1,8,4,2,2,Less than 20,Male,58
12/12/2018,2,3,7,6,3,5,3,0,8,0,7,5,2,8,10,0,6,6,1,2,21 to 35,Female,58
12/30/2018 16:17,3,1,1,3,3,5,0,1,9,6,3,5,1,6,1,2,6,6,0,4,21 to 35,Male,58
12/30/2018 17:59,3,3,7,4,2,2,1,0,5,10,1,8,0,8,0,5,8,5,0,2,36 to 50,Male,58
1/7/2019 20:37,4,1,1,2,4,7,5,0,6,5,4,2,2,4,8,2,9,2,5,7,21 to 35,Male,58
1/14/2019 22:56,4,1,2,5,2,5,2,0,8,1,3,6,0,9,8,3,9,4,1,9,21 to 35,Male,58
2/3/2019 10:11,2,1,3,4,4,3,3,1,8,3,4,5,4,4,4,5,8,5,3,4,36 to 50,Female,58
2/26/2019 19:08,1,3,1,0,2,6,3,2,9,3,2,3,1,3,0,2,6,5,6,10,21 to 35,Male,58
3/5/2019 13:39,1,4,3,10,1,2,5,3,6,6,0,6,3,6,0,1,7,3,0,1,51 or more,Female,58
3/6/2019 16:55,1,4,2,3,0,8,0,0,10,8,4,6,5,8,0,0,5,0,0,2,Less than 20,Female,58
3/11/2019 13:08,2,3,6,5,4,10,0,4,8,5,0,6,0,6,0,7,6,4,1,1,36 to 50,Female,58
3/22/2019 12:03,0,2,4,6,2,4,4,1,6,3,4,8,5,7,6,4,8,0,4,4,21 to 35,Male,58
3/28/2019 19:53,0,5,3,3,10,5,2,0,8,5,1,2,2,7,1,10,10,6,3,7,21 to 35,Female,58
3/31/2019 21:40,1,5,10,4,2,2,2,5,8,2,1,1,0,8,0,5,6,3,3,10,21 to 35,Female,58
4/1/2019 18:23,1,3,1,8,10,2,0,5,5,0,1,1,1,5,0,0,5,10,3,3,21 to 35,Male,58
4/16/2019 4:07,1,5,4,10,10,10,2,5,9,4,1,1,0,7,5,7,6,2,1,2,36 to 50,Female,58
5/23/2019 9:41,4,3,6,2,4,4,5,1,8,2,1,10,2,8,7,1,8,3,0,1,21 to 35,Male,58
5/28/2019 10:48,1,5,3,5,5,10,5,2,9,5,1,7,2,7,5,10,6,5,0,5,21 to 35,Female,58
6/9/2019 11:32,4,3,6,3,3,4,0,5,8,3,3,4,3,7,3,4,5,2,4,4,51 or more,Female,58
7/10/2019 0:30,4,4,3,6,3,6,1,5,8,0,0,8,0,5,0,7,9,8,0,3,36 to 50,Female,58
7/16/2019 5:56,1,4,7,10,3,1,5,4,8,3,2,3,1,5,5,5,6,10,1,2,36 to 50,Male,58
7/23/2019 5:20,5,5,10,1,2,3,1,1,6,4,2,10,0,7,10,8,10,6,3,10,21 to 35,Female,58
7/24/2019 9:32,0,4,5,4,2,7,0,2,8,3,2,5,0,7,0,1,7,3,1,7,21 to 35,Female,58
8/6/2019 3:31,2,5,6,10,2,5,3,0,6,5,1,3,0,7,1,2,8,2,2,4,Less than 20,Male,58
8/13/2019 13:46,4,2,3,1,3,1,2,1,7,6,3,2,7,5,2,0,7,5,3,2,36 to 50,Male,58
8/14/2019 19:46,2,1,6,2,3,1,4,5,8,6,1,2,3,8,0,4,7,4,1,0,21 to 35,Male,58
8/16/2019 7:11,4,4,3,8,5,5,5,4,10,4,2,6,5,6,10,10,5,7,1,2,36 to 50,Female,58
8/27/2019 17:46,4,3,3,2,3,4,3,2,7,2,2,3,2,6,0,3,7,2,3,9,36 to 50,Male,58
8/31/2019 14:25,2,3,10,4,5,5,2,0,6,5,3,3,3,6,10,3,6,5,4,5,21 to 35,Male,58
9/12/2019 8:22,4,5,1,5,3,10,8,5,7,3,0,7,1,7,7,7,6,7,1,2,36 to 50,Female,58
9/12/2019 11:59,1,3,4,3,5,10,6,2,8,5,5,2,6,6,5,10,5,3,2,3,Less than 20,Female,58
9/12/2019 16:34,1,3,0,2,3,10,2,1,10,4,3,6,0,6,10,0,9,10,2,2,36 to 50,Female,58
9/19/2019 23:51,3,3,8,5,1,10,2,5,5,3,0,4,2,6,0,5,6,3,1,2,21 to 35,Female,58
9/20/2019 10:02,2,2,3,4,4,6,1,3,5,4,1,4,2,7,0,3,9,5,1,2,36 to 50,Female,58
9/30/2019 8:16,2,3,5,10,0,5,1,0,7,3,5,8,4,7,7,10,7,2,6,6,21 to 35,Male,58
9/30/2019 13:06,3,4,2,3,4,10,1,1,8,5,2,7,1,6,2,3,8,2,0,4,21 to 35,Female,58
10/11/2019 15:50,2,4,3,2,4,10,5,2,9,4,2,2,2,6,7,4,10,3,2,5,21 to 35,Female,58
10/23/2019 18:16,2,5,0,5,9,4,10,0,7,0,2,8,0,8,0,10,6,1,1,10,36 to 50,Female,58
11/6/2019 8:44,3,3,3,2,2,4,2,0,7,5,1,3,0,8,0,2,9,2,2,10,Less than 20,Male,58
11/17/2019 13:00,4,2,0,3,6,6,2,1,7,4,1,7,0,6,3,3,6,4,1,8,36 to 50,Female,58
12/22/2019 4:48,3,3,1,3,5,6,0,0,9,0,6,2,0,8,0,3,9,5,2,5,21 to 35,Female,58
12/31/2019 23:36,1,5,0,7,5,8,3,0,9,2,2,10,0,7,0,2,7,4,0,0,21 to 35,Male,58
1/2/2020 23:26,2,3,5,1,4,5,0,2,6,1,1,4,2,9,0,0,6,3,0,10,Less than 20,Female,58
1/5/2020 5:25,3,5,5,8,2,3,0,1,5,2,3,7,1,6,4,1,10,6,0,6,21 to 35,Female,58
1/9/2020 17:37,1,3,5,10,5,8,3,1,7,3,0,4,3,5,1,5,7,2,2,1,21 to 35,Female,58
2/25/2020 3:12,4,5,3,6,4,10,1,5,10,3,2,2,2,7,4,7,10,2,1,2,36 to 50,Female,58
3/26/2020 2:49,2,4,10,2,0,5,5,0,5,7,2,10,0,7,10,2,5,4,0,10,21 to 35,Male,58
4/10/2020 19:52,1,3,3,4,5,9,3,1,5,8,2,8,2,5,7,9,5,8,3,5,36 to 50,Male,58
4/20/2020 13:37,3,5,4,4,1,10,2,5,10,2,2,5,2,8,7,2,8,4,0,2,21 to 35,Male,58
4/22/2020 17:26,1,5,10,2,7,4,2,0,8,5,1,1,0,8,0,6,5,6,2,7,21 to 35,Female,58
5/1/2020 15:00,2,5,1,3,5,4,2,1,10,9,4,3,3,8,5,4,5,5,4,3,21 to 35,Female,58
5/3/2020 1:30,2,4,4,5,2,3,1,1,10,1,0,4,3,7,0,1,9,1,3,7,Less than 20,Female,58
5/15/2020 4:18,1,4,2,4,5,2,6,3,6,4,6,5,4,5,4,5,7,5,3,3,36 to 50,Male,58
5/30/2020 8:01,3,2,3,4,2,2,4,1,9,1,2,5,0,6,0,0,5,9,1,3,21 to 35,Male,58
6/3/2020 18:09,2,5,1,3,1,10,3,2,9,3,8,1,0,6,3,2,8,1,2,8,21 to 35,Female,58
6/14/2020 12:08,2,4,5,4,7,3,3,5,5,1,1,8,0,6,4,2,9,6,1,2,36 to 50,Female,58
6/16/2020 8:31,5,4,10,4,2,4,3,2,7,4,2,5,1,6,5,1,5,5,1,2,51 or more,Male,58
6/24/2020 19:02,4,5,4,2,4,10,1,0,5,7,1,10,0,8,2,7,9,3,3,1,21 to 35,Female,58
6/30/2020 4:19,3,4,1,3,3,6,5,3,5,6,4,8,4,6,7,6,5,4,4,5,36 to 50,Female,58
7/7/2020 0:41,2,4,3,4,3,3,3,3,7,7,3,1,1,8,10,9,8,10,5,10,36 to 50,Female,58
7/12/2020 5:44,2,4,10,1,3,3,2,5,6,3,2,10,0,7,5,3,7,3,2,4,21 to 35,Female,58
7/14/2020 6:44,3,4,6,1,3,3,4,3,7,2,1,5,2,6,0,7,10,1,2,10,21 to 35,Male,58
7/16/2020 19:37,4,3,1,5,4,3,4,1,9,0,3,3,0,6,2,2,10,5,5,2,Less than 20,Female,58
8/18/2020 9:59,3,3,2,5,7,2,3,3,5,1,2,5,1,7,0,6,9,5,5,2,51 or more,Female,58
8/24/2020 6:32,2,4,1,3,10,5,2,3,9,2,1,3,3,7,10,2,6,6,6,5,21 to 35,Female,58
9/9/2020 23:31,5,1,10,3,0,2,0,5,10,2,3,4,1,7,10,0,7,2,5,3,21 to 35,Female,58
9/18/2020 4:25,2,0,0,0,0,1,5,3,6,3,2,1,4,7,0,4,9,3,6,10,21 to 35,Male,58
10/1/2020 16:50,1,5,1,6,7,3,2,2,9,2,6,5,1,6,2,2,7,1,4,4,21 to 35,Female,58
10/5/2020 10:33,2,3,3,3,6,3,8,3,5,7,5,3,5,6,10,7,6,4,6,3,36 to 50,Female,58
10/7/2020 13:45,3,1,5,2,2,1,0,0,5,1,3,8,0,8,0,2,9,0,4,10,51 or more,Female,58
10/10/2020 1:33,4,5,0,5,2,3,3,2,7,4,3,4,10,6,5,4,6,2,8,3,36 to 50,Male,58
10/11/2020 10:19,4,3,4,2,5,2,3,2,10,6,2,4,0,7,3,1,5,2,3,4,36 to 50,Female,58
10/14/2020 3:32,3,3,1,5,3,5,2,2,6,5,2,3,7,5,0,9,10,5,3,3,36 to 50,Female,58
10/21/2020 11:02,5,5,4,10,8,4,1,4,8,2,1,2,1,7,10,7,10,3,5,5,51 or more,Female,58
10/29/2020 18:03,5,4,4,2,1,10,2,5,7,7,1,8,5,6,10,10,9,7,1,2,21 to 35,Male,58
11/23/2020 19:28,3,4,3,5,8,3,5,1,6,7,4,2,5,2,7,3,10,4,3,1,21 to 35,Female,58
11/25/2020 5:56,2,4,3,2,2,3,3,5,9,3,2,5,1,7,10,3,6,10,3,9,21 to 35,Female,58
11/27/2020 13:58,2,0,2,3,10,3,2,0,9,3,3,2,4,8,0,2,7,0,0,2,21 to 35,Female,58
12/7/2020 22:31,3,4,6,3,2,2,2,1,5,4,2,8,1,8,0,3,9,3,2,4,21 to 35,Female,58
12/30/2020 17:46,2,5,8,1,10,10,5,5,10,0,4,4,2,4,10,10,6,10,1,1,36 to 50,Female,58
12/31/2020 16:34,1,4,3,5,3,5,1,0,5,7,3,1,5,7,0,3,8,3,1,7,21 to 35,Female,58
1/4/2021 9:13,1,3,1,2,4,3,1,1,7,9,2,5,1,6,0,3,10,3,3,5,36 to 50,Female,58
2/23/2021 18:58,1,5,5,2,10,10,4,4,10,9,3,7,0,6,10,5,5,2,0,0,36 to 50,Female,58
2/24/2021 22:00,2,4,4,4,4,6,5,2,5,3,4,3,5,5,8,5,10,8,3,2,21 to 35,Female,58
3/11/2021 1:58,5,3,7,5,5,4,4,1,5,3,4,3,3,7,7,5,8,2,1,6,21 to 35,Male,58
3/11/2021 5:04,0,3,1,10,4,5,4,5,9,6,2,2,1,6,10,6,8,10,1,3,21 to 35,Female,58
3/14/2021 3:39,4,4,3,4,4,2,1,3,7,6,6,3,1,6,10,1,6,6,8,3,36 to 50,Male,58
8/6/2015,4,2,1,4,0,4,1,0,5,10,0,10,0,6,0,1,6,2,0,7,36 to 50,Female,57
8/11/2015,1,4,0,10,10,10,6,5,8,0,0,10,0,6,10,4,5,4,0,0,36 to 50,Female,57
8/17/2015,2,4,10,5,1,3,2,0,6,5,1,1,0,7,0,1,5,4,0,10,36 to 50,Male,57
8/24/2015,5,4,2,10,10,3,3,1,8,5,0,8,0,7,6,8,8,5,0,0,36 to 50,Female,57
9/3/2015,1,3,5,4,3,7,1,0,10,2,0,3,2,8,3,4,10,3,3,5,Less than 20,Female,57
9/3/2015,1,3,3,5,4,6,3,0,9,7,0,3,3,9,1,4,5,1,2,4,Less than 20,Female,57
9/4/2015,2,3,0,4,3,10,0,0,5,3,1,9,1,8,10,1,10,9,1,5,36 to 50,Female,57
9/13/2015,3,4,10,3,3,10,3,1,6,7,1,1,1,9,3,10,9,2,0,5,36 to 50,Female,57
9/28/2015,3,3,1,7,7,7,2,3,6,4,4,6,1,6,10,1,5,2,4,3,36 to 50,Female,57
10/16/2015,4,4,4,3,3,3,4,3,7,3,1,7,4,8,6,6,9,5,3,2,21 to 35,Female,57
10/24/2015,5,4,10,3,3,5,2,1,9,3,3,4,0,8,10,2,8,6,1,2,36 to 50,Female,57
11/4/2015,4,5,4,10,5,2,3,3,10,3,1,2,0,8,10,3,8,5,4,3,36 to 50,Female,57
11/5/2015,4,5,3,2,4,1,2,1,6,0,0,1,1,8,0,0,10,0,9,10,51 or more,Female,57
11/9/2015,2,5,1,3,2,4,4,3,8,7,2,7,7,5,7,0,9,2,2,1,21 to 35,Male,57
12/3/2015,5,3,0,6,8,6,0,4,7,4,4,10,1,9,10,9,8,0,0,7,36 to 50,Male,57
12/8/2015,1,2,4,6,5,1,1,5,7,6,3,4,1,7,2,3,5,2,1,5,21 to 35,Female,57
1/6/2016,1,1,4,1,2,9,0,1,10,0,0,10,0,6,10,0,10,8,0,6,21 to 35,Male,57
1/14/2016,2,3,2,5,5,10,0,2,10,8,0,1,3,8,0,5,6,2,0,1,36 to 50,Female,57
1/24/2016,3,4,2,2,0,4,3,1,10,5,2,10,1,7,0,10,6,3,2,10,Less than 20,Female,57
2/2/2016,2,4,1,2,2,2,2,0,9,8,8,2,1,9,0,1,9,0,0,5,36 to 50,Female,57
2/17/2016,3,4,3,0,1,4,2,3,10,2,0,6,0,9,0,1,7,2,0,10,21 to 35,Male,57
2/17/2016,1,5,2,3,7,3,2,2,7,1,2,8,1,7,0,6,10,1,1,10,Less than 20,Female,57
2/19/2016,1,4,2,8,4,9,1,3,7,1,1,2,8,4,10,6,10,4,2,10,36 to 50,Female,57
2/19/2016,1,5,0,3,10,10,3,4,9,7,0,3,5,6,7,4,6,3,0,3,36 to 50,Female,57
2/29/2016,4,5,3,0,2,5,3,2,6,5,3,8,0,6,0,5,10,5,2,3,36 to 50,Female,57
3/3/2016,4,3,2,2,0,5,3,1,6,4,0,8,0,7,0,1,6,2,1,10,51 or more,Female,57
3/4/2016,1,4,4,10,3,4,2,1,8,4,3,3,1,7,1,9,8,6,2,4,21 to 35,Female,57
3/6/2016,3,1,5,4,0,7,1,0,9,2,1,4,2,7,2,4,10,1,2,6,Less than 20,Male,57
3/7/2016,2,1,0,3,3,1,5,3,6,3,1,8,1,7,0,0,8,2,2,3,51 or more,Female,57
3/22/2016,2,5,1,3,1,10,0,2,10,2,2,8,1,7,0,3,10,1,1,4,Less than 20,Female,57
3/28/2016,3,2,3,3,6,3,10,3,10,0,2,3,3,8,10,2,6,0,1,7,Less than 20,Female,57
3/29/2016,2,4,0,2,5,3,2,2,5,1,1,4,4,6,0,0,9,4,8,3,21 to 35,Female,57
3/29/2016,1,2,1,3,10,6,2,2,9,0,3,1,2,7,0,3,7,1,3,4,21 to 35,Female,57
3/31/2016,2,4,2,6,6,3,1,2,6,7,0,2,5,7,10,2,9,10,1,4,51 or more,Female,57
4/3/2016,3,2,4,5,1,5,3,1,7,8,1,1,0,6,0,3,5,2,0,10,36 to 50,Female,57
4/3/2016,1,5,3,1,1,2,0,2,6,3,3,1,10,8,0,0,9,2,0,10,Less than 20,Male,57
4/16/2016,2,3,5,2,1,4,0,0,5,0,1,10,5,7,0,1,6,3,0,10,21 to 35,Female,57
4/23/2016,3,1,5,3,7,2,1,3,7,4,1,2,2,7,3,1,6,5,2,2,21 to 35,Male,57
4/23/2016,4,4,5,4,1,4,5,2,7,4,2,7,1,7,0,4,5,3,1,3,36 to 50,Female,57
4/26/2016,0,5,2,6,6,10,4,5,6,9,4,7,1,8,10,1,5,0,0,0,21 to 35,Female,57
4/26/2016,2,1,5,3,1,5,4,1,9,3,4,2,2,7,5,2,6,3,1,7,21 to 35,Male,57
4/28/2016,5,2,2,6,3,2,2,2,8,7,4,1,2,7,5,1,7,3,2,2,21 to 35,Female,57
4/29/2016,5,5,2,4,7,4,4,3,10,3,1,1,4,7,10,1,7,3,1,7,36 to 50,Male,57
5/11/2016,2,3,5,3,1,3,0,0,9,7,1,5,2,8,0,2,9,1,1,5,Less than 20,Female,57
5/13/2016,2,2,3,5,2,5,4,1,10,3,3,6,2,9,7,1,6,3,0,3,21 to 35,Female,57
5/16/2016,2,5,3,2,6,3,3,0,9,4,1,2,0,10,0,2,6,1,2,10,Less than 20,Female,57
5/21/2016,3,5,3,3,4,5,2,1,8,3,3,3,0,6,0,2,10,5,3,2,36 to 50,Female,57
5/25/2016,1,2,5,10,5,10,2,3,9,0,1,3,1,6,7,3,6,3,1,3,Less than 20,Female,57
6/17/2016,4,5,2,2,10,3,1,1,7,8,5,10,1,6,10,7,9,5,1,4,51 or more,Female,57
6/18/2016,2,5,3,8,2,5,2,0,8,4,5,10,0,6,10,5,9,2,1,10,21 to 35,Male,57
6/27/2016,3,4,3,5,4,6,1,1,7,5,1,8,1,7,4,0,7,3,1,2,51 or more,Male,57
7/7/2016,2,3,10,5,0,5,1,5,7,1,0,1,1,6,0,2,7,3,1,7,51 or more,Female,57
7/31/2016,4,4,1,2,5,5,2,5,8,6,1,3,7,6,8,2,8,2,2,4,36 to 50,Female,57
8/17/2016,4,2,2,2,3,9,2,5,6,4,1,3,1,7,5,5,10,5,1,4,21 to 35,Male,57
8/28/2016,5,0,1,3,0,1,0,0,6,7,0,2,4,8,0,0,10,2,1,7,21 to 35,Male,57
9/5/2016,5,3,5,3,4,10,2,1,6,3,1,8,1,9,10,6,6,10,0,2,36 to 50,Female,57
9/10/2016,3,2,2,0,1,4,2,0,9,4,1,4,0,9,0,2,8,3,1,10,21 to 35,Female,57
10/3/2016,3,0,2,8,1,2,1,1,6,10,2,1,1,9,1,1,9,1,0,2,36 to 50,Female,57
10/8/2016,1,4,7,10,2,3,2,2,9,3,1,5,1,8,10,0,7,2,1,7,21 to 35,Male,57
10/30/2016,4,3,3,4,7,9,1,0,6,2,1,5,1,7,0,8,6,2,1,9,21 to 35,Male,57
11/2/2016,2,3,4,3,2,5,4,3,7,3,3,3,7,7,3,8,6,5,3,4,36 to 50,Female,57
11/4/2016,4,4,4,6,3,2,1,3,8,7,4,2,1,7,0,6,6,6,1,2,51 or more,Female,57
11/18/2016,3,5,2,1,10,3,0,5,8,4,0,10,0,6,0,10,5,5,0,10,36 to 50,Male,57
11/27/2016,1,5,1,5,4,10,2,0,10,7,0,4,0,7,5,0,6,3,6,1,21 to 35,Female,57
12/2/2016,2,5,4,3,10,8,2,1,6,2,0,1,10,4,5,8,7,5,0,10,51 or more,Male,57
12/5/2016,2,1,5,2,0,4,0,5,5,10,2,1,2,8,3,0,8,3,1,3,51 or more,Female,57
12/24/2016,1,5,2,5,5,5,0,2,5,5,3,7,0,8,0,3,9,1,0,7,36 to 50,Female,57
12/31/2016,3,3,5,4,4,7,1,0,10,3,1,1,1,6,0,5,10,2,1,6,51 or more,Male,57
1/3/2017,2,3,0,2,5,5,1,1,5,1,4,4,5,7,0,8,6,8,2,10,36 to 50,Female,57
